Price,Pid,Property_name,Address
"13,000,000","650,F4036",Land for sale Ajah Off Lekki-Epe Expressway Ajah Lagos,Mobil Road Ajah Off Lekki Epe Expressway Ajah Lagos
"55,000,000",G1930,4 bedroom Duplex for sale Ajah Thomas estate Ajah Lagos,Victory Estate Ajah Thomas Estate Ajah Lagos
"20,000,000",G1820,3 bedroom Bungalow for sale Lekki chevron Lekki Lagos,Southpoint Estate Lekki Chevron Lekki Lagos
"90,000,000",G4742,5 bedroom House for sale Lekki Ikate Lekki Lagos,IKate Elegushi Lekki Ikate Lekki Lagos
"65,000,000",G4977,4 bedroom House for sale Lekki Ikate Lekki Lagos,Ikate Lekki Ikate Lekki Lagos
"55,000,000",G3085,4 bedroom Duplex for sale Lekki Ikota Lekki Lagos,Ikota Villa estate Lekki Ikota Lekki Lagos
"70,000,000",G1794,4 bedroom Duplex for sale Lekki Osapa london Lekki Lagos,Osapa Lekki Osapa London Lekki Lagos
"4,000,000",G3173,Land for sale Ibeju Eleko Ibeju-Lekki Lagos,Sapphire Court Ibeju Eleko Ibeju Lekki Lagos
"48,000,000",G4786,3 bedroom Flat / Apartment for sale Lekki Ikate Lekki Lagos,Ikate Lekki Ikate Lekki Lagos
"850,000,000","12,G8431",3 bedroom Flat / Apartment for sale Parkview Estate Ikoyi Lagos,Parkview Estate Parkview Estate Ikoyi Lagos
"3,500,000",G9392,Land for sale Ogombo Ogombo Ajah Lagos,Off Ogunlana Ogombo Ogombo Ajah Lagos
"45,980,121",G9387,2 bedroom Flat / Apartment for sale Victoria Island Ligali Ayorinde Victoria Island Lagos,Victoria Island Victoria Island Ligali Ayorinde Victoria Island Lagos
"47,000,000",G9382,4 bedroom House for sale chevron Lekki Lagos,"Behind Orchid Hotel, Lafiaji Lekki Chevron Lekki Lagos"
"4,500,000",G9376,Land for sale Awoyaya Ajah Lagos,Mayfair Gardens Awoyaya Ajah Lagos
"5,000,000",G9374,Land for sale County Bus stop Aguda(Ogba) Ogba Lagos,County Bus stop Aguda(ogba) Ogba Lagos
"18,000,000",G6467,600.0 square meter Land for sale Lekki Epe Expressway Sangotedo Ajah Lagos,Lekki Epe Expressway Lekki Epe Expressway Sangotedo Ajah Lagos
"50,000,000",G2054,5 bedroom Duplex for sale Ifako-gbagada Gbagada Lagos,ifako Ifako Gbagada Gbagada Lagos
"20,000,000",G9365,Land for sale Off Yaya Abatan Road Ifako-ogba Ogba Lagos,Off Yaya Abatan Road Ifako Ogba Ogba Lagos
"70,000,000",G5947,4 bedroom Duplex for sale Ikota villa Estate VGC Ajah Lagos,Ikota Villa Estate Road Ikota villa Estate Vgc Ajah Lagos
"5,000,000",G9344,Land for sale Cherrywood courts Free Trade Zone Ibeju-Lekki Lagos,Ibeju Lekki Cherrywood courts Free Trade Zone Ibeju Lekki Lagos
"5,000,000",G9339,Land for sale Dangote Refinery Free Trade Zone Ibeju-Lekki Lagos,LEKKI Dangote Refinery Free Trade Zone Ibeju Lekki Lagos
"2,000,000",G9337,Land for sale Onosa Ibeju Lekki LBS Ibeju-Lekki Lagos,Lekki Onosa Ibeju Lekki Lbs Ibeju Lekki Lagos
"32,000,000","800,G9331",3 bedroom Flat / Apartment for sale Ifako Agege Lagos,new oko off agbe road ifako ijaye lagos. Ifako Agege Lagos
"28,000,000",G9324,6 bedroom Commercial Property for sale Onipan Bobby benson Onipanu Shomolu Lagos,Behind Ecobank Onipan Bobby benson Onipanu Shomolu Lagos
"42,000,000",G9315,3 bedroom House for sale Egbeda Egbeda Alimosho Lagos,Karimu Laka Street Egbeda Egbeda Alimosho Lagos
"12,000,000",G9306,1 bedroom mini flat Land for sale Berger Ojodu Lagos,Berger Ojodu Lagos
"1,500,000 / year",G9302,1 bedroom mini flat Flat / Apartment for sale Osapa london Lekki Lagos,Osapa London Osapa London Lekki Lagos
"65,000,000",G9298,3 bedroom House for sale Directly Off St. Finbarrs College Road Akoka Yaba Lagos,Sholanke Street Directly Off St. Finbarrs College Road Akoka Yaba Lagos
"5,500,000",G9293,Land for sale Ibeju Lekki Free Trade Zone Ibeju-Lekki Lagos,Ibeju Lekki Ibeju Lekki Free Trade Zone Ibeju Lekki Lagos
"115,000,000",G9291,6 bedroom Duplex for sale Badore Ajah Lagos,Cooperative villa estate Badore Ajah Lagos
"4,000,000",G9289,Land for sale Ibeju Agbe Town Free Trade Zone Ibeju-Lekki Lagos,Ibeju Lekki Ibeju Agbe Town Free Trade Zone Ibeju Lekki Lagos
"30,000,000",G9288,4 bedroom House for sale Off Finbarrs Road Akoka Yaba Lagos,Chemist Off Finbarrs Road Akoka Yaba Lagos
"30,000,000",G9283,3 bedroom Duplex for sale Lekki Gardens estate Ajah Lagos,Phase 1 Lekki Gardens Estate Ajah Lagos
"30,000,000",G9282,Land for sale Anthony Maryland Lagos,Anthony Anthony Maryland Lagos
"120,000,000",G9277,3 bedroom House for sale Osborne Foreshore Estate Ikoyi Lagos,Phase 2 Osborne Foreshore Estate Ikoyi Lagos
"45,000,000",G9276,4 bedroom Duplex for sale Ologolo Agungi Lekki Lagos,Behind the Cathedral Ologolo Agungi Lekki Lagos
"110,000,000",G7349,5 bedroom Duplex for sale omole phase 2 Berger Ojodu Lagos,omole phase 2 Berger Ojodu Lagos
"48,000,000",G7634,5 bedroom Duplex for sale Ologolo Lekki Phase 2 Lekki Lagos,Ologolo Lekki Phase 2 Lekki Lagos
"65,000,000","16,G8804",4 bedroom Duplex for sale Ologolo Agungi Lekki Lagos,Ologolo Agungi Lekki Lagos
"32,000,000",G7642,4 bedroom Duplex for sale Ologolo Lekki Phase 2 Lekki Lagos,Ologolo Lekki Phase 2 Lekki Lagos
"80,000,000",G8793,5 bedroom Duplex for sale Ologolo Agungi Lekki Lagos,Ologolo Agungi Lekki Lagos
"160,000,000",G7544,5 bedroom Duplex for sale Lekki Right Elf Bus Stop Lekki Phase 1 Lekki Lagos,Lekki Right Elf Bus Stop Lekki Phase 1 Lekki Lagos
"40,000,000",G8759,3 bedroom Flat / Apartment for sale Allen Avenue Ikeja Lagos,Allen Avenue Ikeja Lagos
"180,000,000",G7462,"5 bedroom Duplex for sale Off Admiralty Way, Lekki Phase 1 Lekki Lagos","Off Admiralty Way, Lekki Phase 1 Lekki Lagos"
"70,000,000",G9260,4 bedroom Duplex for sale Lekki Phase 2 Lekki Lagos,"Oral State behind OandO Filling station close to the second toll gate, Lekki Express way Lekki Phase 2 Lekki Lagos"
"82,000,000",G9259,4 bedroom House for sale lekki- epe expressway Ikota Lekki Lagos,Napier Garden lekki- epe expressway Ikota Lekki Lagos
"62,000,000","30,G7452",3 bedroom Flat / Apartment for sale off Chief Albert Iyorah Street Lekki Phase 1 Lekki Lagos,off Chief Albert Iyorah Street Lekki Phase 1 Lekki Lagos
"60,000,000","350,G9252",4 bedroom Duplex for sale By Mobile road VGC Ajah Lagos,Alaguntan By Mobile road Vgc Ajah Lagos
"12,000,000",G9246,3 bedroom Bungalow for sale Ayobo Ipaja Lagos,"Abiola Estate, Ayobo Ayobo Ipaja Lagos"
"130,000,000",G9245,6 bedroom Duplex for sale Ogudu GRA Ogudu Lagos, Ogudu Gra Ogudu Lagos
"13,000,000",G9243,3 bedroom Bungalow for sale Ayobo Ipaja Lagos,"Abiola Estate, Ayobo Ayobo Ipaja Lagos"
"3,500,000",G9241,60000.0 square meter Land for sale Ibeju-Lekki Abijo Ajah Lagos,Opposite Abijo G.R.A Ibeju-Lekki Abijo Ajah Lagos
"200,000,000","3000,G9238",3000.0 square meter Commercial Property for sale Ago- Amuwo road Apple junction Amuwo Odofin Lagos,Ago palace way - Amuwo Odofin Road Ago- Amuwo road Apple Junction Amuwo Odofin Lagos
"350,000,000","1000,G9227",7 bedroom Duplex for sale Lekki Phase 1 Lekki Lagos,Lekki phase 1 Lekki Phase 1 Lekki Lagos
"125,000,000",G9218,5 bedroom Duplex for sale Lagos,"Off Kayode Taiwo,Magodo GRA Ikosi Lagos"
"180,000,000",G9206,5 bedroom House for sale Lekki Phase 1 Lekki Lagos,LEKKI PHASE 1 Lekki Phase 1 Lekki Lagos
"48,000,000",G9205,7 bedroom House for sale Oshogun Alapere Kosofe/Ikosi Lagos,Lawal Oshogun Alapere Kosofe Ikosi Lagos
"45,000,000",G9204,10 bedroom House for sale Oshogun Alapere Kosofe/Ikosi Lagos,Lawal Oshogun Alapere Kosofe Ikosi Lagos
"45,000,000",G9201,3 bedroom Flat / Apartment for sale Mangoro Ikeja Lagos,"Onipetesi by Punch Estate, Mangoro, Ikeja Lagos. Mangoro Ikeja Lagos"
"45,000,000","600,G9200",3 bedroom Flat / Apartment for sale Mangoro Ikeja Lagos,"Onipetesi by Punch Estate, Mangoro Ikeja Lagos. Mangoro Ikeja Lagos"
"296,000,000","14782,G9194",14782.0 square meter Land for sale Oniru Estate Victoria Island Extension Victoria Island Lagos,Oniru Estate Oniru Estate Victoria Island Extension Victoria Island Lagos
"150,000,000",G7713,5 bedroom Duplex for sale Royal Garden Estate Ajah Ajah Lagos,Royal Garden Estate Ajah Royal Garden Estate Ajah Ajah Lagos
"50,000,000",E9671,4 bedroom House for sale Chevy View chevron Lekki Lagos,Chevy View Estate Chevy View Chevron Lekki Lagos
"58,000,000",G9182,4 bedroom Duplex for sale chevy sub chevron Lekki Lagos,Aluko street chevy sub Chevron Lekki Lagos
"25,000,000",G9181,4 bedroom Duplex for sale Victory Estate Magboro Magodo Isheri Ojodu Lagos,Magboro Victory Estate Magboro Magodo Isheri Ojodu Lagos
"7,000,000",E5207,3840.0 square meter Commercial Property for sale Sediworoko Town Monastery road Sangotedo Lagos,Behind CMB Sediworoko Town Monastery Road Sangotedo Lagos
"2,500,000 / sqm",E5199,640.0 square meter Land for sale Onishan Eputu Ibeju-Lekki Lagos,Opposite Lakowe Lake Golf course Onishan Eputu Ibeju Lekki Lagos
"400,000",E5241,2400000.0 square meter Commercial Property for sale Ketu Epe Road Epe Lagos,epe area Ketu Epe Road Epe Lagos
"20,000,000",E5249,3200.0 square meter Land for sale HFP EASTLINE SHOPPING COMPLEX Abraham adesanya estate Ajah Lagos,"Hotel De Kajola Road, behind Icon of Grace HFP EASTLINE SHOPPING COMPLEX Abraham Adesanya Estate Ajah Lagos"
"12,000,000","10,G8637",Land for sale Lekki Lagos,"Awoyaya, Behind Coscharis Motors, Lekki Epe Expressway Lekki Lagos"
"79,500,000",G7936,3 bedroom Flat / Apartment for sale Parkview Estate Ikoyi Lagos,ikoyi Parkview Estate Ikoyi Lagos
"150,000,000",G8566,5 bedroom Duplex for sale Pinnock Beach Estate Osapa london Lekki Lagos,Pinnock Beach Estate Pinnock Beach Estate Osapa London Lekki Lagos
"120,000,000",G9176,House for sale CMD road Magodo Kosofe/Ikosi Lagos,CMD road CMD road Magodo Kosofe Ikosi Lagos
"42,000,000",G8107,4 bedroom Duplex for sale Ajah environs Lagos,Road 22 Ajah environs Lagos
"38,000,000",G8032,3 bedroom Duplex for sale Ikota environs Ikota Lekki Lagos,ologbo Ajawe Ikota environs Ikota Lekki Lagos
"37,000,000",D0658,4 bedroom Duplex for sale Abijo Eputu Ibeju-Lekki Lagos,Glamour Gardens Estate Abijo Eputu Ibeju Lekki Lagos
"16,000,000",G9168,687.0 square meter Land for sale Abraham adesanya estate Ajah Lagos,University view estate Abraham Adesanya Estate Ajah Lagos
"90,000,000",F7446,9 bedroom Duplex for sale Lasu - Igando Road Igando Ikotun/Igando Lagos,Lasu Igando Road Lasu - Igando Road Igando Ikotun Igando Lagos
"15,000,000",G5845,Bungalow for sale Abule Egba Abule Egba Lagos,Agbelekale Abule Egba Abule Egba Lagos
"18,000,000",G2182,40.0 square meter Land for sale Progressive Estate Berger Ojodu Lagos,Ojodu Abiodun Progressive Estate Berger Ojodu Lagos
"17,300,000",E8818,3 bedroom Duplex for sale Awoyaya Ajah Lagos,"Beside Greenspring Schools and Cosharis motors, Awoyaya, along Lekki-Epe expressway Awoyaya Ajah Lagos"
"59,000,000",G9160,650.0 square meter Bungalow for sale Off bode thomas Bode Thomas Surulere Lagos,Off yusuf sanui. Off bode thomas Bode Thomas Surulere Lagos
"35,000,000","11,G9158",Flat / Apartment for sale Alaka/Iponri Surulere Lagos,Costain Alaka Iponri Surulere Lagos
"56,000,000",G9157,5 bedroom Bungalow for sale Off ogunsanya Bode Thomas Surulere Lagos,On gbajumo Off ogunsanya Bode Thomas Surulere Lagos
"60,000,000",G9154,Flat / Apartment for sale Amuwo Odofin Amuwo Odofin Lagos,Okota Amuwo Odofin Amuwo Odofin Lagos
"20,000,000",G6923,3 bedroom Flat / Apartment for sale Badore Ajah Lagos,Royal palm mill estate Badore Ajah Lagos
"49,500,000",G8443,6 bedroom Duplex for sale Chevron drive chevron Lekki Lagos,Chevron Chevron drive Chevron Lekki Lagos
"600,000,000",E7930,10 bedroom Commercial Property for sale Sangotedo Abijo Ajah Lagos,OPP. ABIJO GRA Sangotedo Abijo Ajah Lagos
"62,000,000",F9824,5 bedroom Duplex for sale Ikota mega chicken Ikota Lekki Lagos,Road 32 Ikota mega chicken Ikota Lekki Lagos
"2,500,000,000",G9142,2900.0 square meter Office Space for sale Allen Avenue Ikeja Lagos,"Off Allen Avenue, Ikeja Lagos Allen Avenue Ikeja Lagos"
"20,000,000",G9141,644.0 square meter Land for sale Olokonla Ajah Lagos,Olokonla by Lagos Business School Olokonla Ajah Lagos
"70,000,000",G9140,4 bedroom Duplex for sale Opebi Ikeja Lagos,Opebi Ikeja Lagos Opebi Ikeja Lagos
"30,000,000",G9139,4 bedroom Duplex for sale Greenland estate LBS Ibeju-Lekki Lagos,4th street Greenland estate Lbs Ibeju Lekki Lagos
"27,000,000",G9137,4 bedroom Bungalow for sale Odiagbon Sangotedo Ajah Lagos,Opposite Fara park Odiagbon Sangotedo Ajah Lagos
"80,000,000",G9135,5 bedroom Duplex for sale Opebi Ikeja Lagos,"Opebi, Ikeja Lagos. Opebi Ikeja Lagos"
"80,000,000",G9133,3 bedroom Duplex for sale Allen Avenue Ikeja Lagos,Off Allen Avenue Ikeja Lagos Allen Avenue Ikeja Lagos
"90,000,000",G9131,3 bedroom Flat / Apartment for sale Allen Avenue Ikeja Lagos,"Off Allen Avenue, Ikeja Lagos Allen Avenue Ikeja Lagos"
"75,000,000",G9121,3 bedroom Flat / Apartment for sale Victoria Island Extension Victoria Island Lagos,Oniru Victoria Island Extension Victoria Island Lagos
"1,200,000,000",G9119,3 bedroom Flat / Apartment for sale Water front Ikoyi S.W Ikoyi Lagos,Off Ademola street Water front Ikoyi S.w Ikoyi Lagos
"5,000,000","10,G9117",10 bedroom Flat / Apartment for sale Ikoyi S.W Ikoyi Lagos,Off Ademola street Ikoyi S.w Ikoyi Lagos
"90,000,000",G9114,5 bedroom Duplex for sale Magodo-Shangisha Kosofe/Ikosi Lagos,"GRA PHASE 2, Magodo Shangisha Kosofe Ikosi Lagos"
"80,000,000",G9113,5 bedroom Duplex for sale Magodo Isheri Ojodu Lagos,GRA phase 1 Magodo Isheri Ojodu Lagos
"200,000,000",G9112,5 bedroom Duplex for sale Magodo-Shangisha Kosofe/Ikosi Lagos,"GRA PHASE 2, Magodo Shangisha Kosofe Ikosi Lagos"
"140,000,000",G9111,5 bedroom Duplex for sale Magodo-Shangisha Kosofe/Ikosi Lagos,"GRA PHASE 2, Magodo Shangisha Kosofe Ikosi Lagos"
"100,000,000",G9110,3 bedroom Duplex for sale Magodo Isheri Ojodu Lagos,GRA phase 1 Magodo Isheri Ojodu Lagos
"120,000,000",G9109,4 bedroom Duplex for sale Magodo-Shangisha Kosofe/Ikosi Lagos,"GRA PHASE 2, Magodo Shangisha Kosofe Ikosi Lagos"
"80,000,000",G9108,3 bedroom Flat / Apartment for sale Magodo-Shangisha Kosofe/Ikosi Lagos,"GRA PHASE 2, Magodo Shangisha Kosofe Ikosi Lagos"
"60,000,000",G9107,4 bedroom Duplex for sale Magodo Isheri Ojodu Lagos,GRA phase 1 Magodo Isheri Ojodu Lagos
"200,000,000",G9103,5 bedroom Duplex for sale Magodo-Shangisha Kosofe/Ikosi Lagos,"GRA PHASE 2, Magodo Shangisha Kosofe Ikosi Lagos"
"180,000,000",G9101,"5 bedroom Duplex for sale GRA, Ikeja Lagos","ikeja GRA, Ikeja Lagos"
"220,000,000",G9100,5 bedroom Duplex for sale Magodo-Shangisha Kosofe/Ikosi Lagos,"GRA PHASE 2, Magodo Shangisha Kosofe Ikosi Lagos"
"29,000,000","10,G9070","10 bedroom Commercial Property for sale Ogijo,Ikorodu Ikorodu Ikorodu Lagos","Ilara Town Via Ogijo Ogijo,Ikorodu Ikorodu Ikorodu Lagos"
"28,000,000",G9067,9 bedroom House for sale Ebute igbogbo road Ebute Ikorodu Lagos,Off gbogbo road Ebute igbogbo road Ebute Ikorodu Lagos
"125,000,000",G9065,4 bedroom Duplex for sale Maryland Shonibare Estate Maryland Lagos,Maryland Maryland Shonibare Estate Maryland Lagos
"8,000,000",G0868,600.0 square meter Land for sale ABRAHAM ADESANYA Ogombo Ajah Lagos,ORANGEVILLE ROAD ABRAHAM ADESANYA Ogombo Ajah Lagos
"40,000,000",G9061,4 bedroom Duplex for sale . Lekki Phase 1 Lekki Lagos,Along Orchid Hotel Road . Lekki Phase 1 Lekki Lagos
"50,000,000",G9060,"1296.0 square meter Land for sale okota,lagos Ago palace Okota Lagos","Dr fasheun avenue okota,lagos Ago Palace Okota Lagos"
"30,000,000",G8109,3 bedroom Bungalow for sale Thomas street- Thomas estate Ajah Lagos,Johnson Olu street Thomas street- Thomas Estate Ajah Lagos
"36,000,000",G9056,4 bedroom Duplex for sale Lafiaji Lekki Phase 1 Lekki Lagos,Victoria Creset Estate. Lafiaji Lekki Phase 1 Lekki Lagos
"70,000,000",G9053,"5 bedroom Duplex for sale ADMIRALTY HOUSE , LEKKI-PHASE ONE Lekki Phase 1 Lekki Lagos","THE STREET BEFORE ADMIRALTY HOUSE, LEKKI-PHASE ONE ADMIRALTY HOUSE , LEKKI-PHASE ONE Lekki Phase 1 Lekki Lagos"
"600,000","50,G9046",600.0 square meter Land for sale Folu Free Trade Zone Ibeju-Lekki Lagos,orimedu Folu Free Trade Zone Ibeju Lekki Lagos
"8,000,000,000","100,G8954",Land for sale Ogudu Ogudu Lagos,Ogudu Ogudu Ogudu Lagos
"35,000,000",G9039,Flat / Apartment for sale Ogba Bus-stop Ogba Lagos,Ogba Bus Stop Ogba Lagos
"35,000,000",G9038,4 bedroom Duplex for sale Lekki Expressway chevron Lekki Lagos,Km39 Lekki-Epe Expressway Lekki Expressway Chevron Lekki Lagos
"160,000,000",G9030,4 bedroom Duplex for sale Lekki Phase 1 Lekki Lagos,Lekki Lekki Phase 1 Lekki Lagos
"12,000,000",G9027,Land for sale Sangotedo Ajah Lagos,Okidon Sangotedo Ajah Lagos
"40,000,000",G9023,5 bedroom Duplex for sale Ikate Lekki Phase 1 Lekki Lagos,Meadow Hall RD Ikate Lekki Phase 1 Lekki Lagos
"35,000,000",G4121,4 bedroom Duplex for sale Berger Ojodu Lagos,progressive Estate Berger Ojodu Lagos
"130,000,000",F9414,2 bedroom Flat / Apartment for sale Magodo Isheri Ojodu Lagos,Magodo isheri phase 1 Magodo Isheri Ojodu Lagos
"42,000,000",G4120,5 bedroom Duplex for sale Berger Ojodu Lagos,progressive Estate Berger Ojodu Lagos
"12,000,000",F7905,3 bedroom Bungalow for sale Akute Yakoyo/Alagbole Ojodu Lagos,Olambe Akute Yakoyo Alagbole Ojodu Lagos
"25,000,000",F7901,3 bedroom Bungalow for sale Berger Ojodu Lagos,Ojodu Abiodun Berger Ojodu Lagos
"65,000,000","400,F5249",5 bedroom Duplex for sale Isheri North Ojodu Lagos,OPIC Estate Isheri North Ojodu Lagos
"110,000,000",B4329,"5 bedroom Flat / Apartment for sale Olowora, Berger Ojodu Lagos","Omole Phase 2, Olowora, Berger Ojodu Lagos"
"40,000,000",B1851,"5 bedroom Duplex for sale Ojodu Abiodun, Berger Ojodu Lagos","Adigboluja street, Ojodu Abiodun, Berger Ojodu Lagos"
"42,000,000",F7898,5 bedroom Duplex for sale Berger Ojodu Lagos,Ojodu Abiodun Berger Ojodu Lagos
"95,000,000",G9015,5 bedroom Duplex for sale Phase1 Ikate Lekki Lagos,Whitesand Street Phase1 Ikate Lekki Lagos
"57,000,000",F5758,4 bedroom Duplex for sale Abiola Court 4 Agungi Lekki Lagos,Agungi Abiola Court 4 Agungi Lekki Lagos
"100,000,000",G8740,4 bedroom Duplex for sale tarred road Ikate Lekki Lagos,Gbamgbala tarred road Ikate Lekki Lagos
"50,000,000",G9007,4 bedroom Duplex for sale chevron Lekki Lagos,"Lekki,Epe Expressway Chevron Lekki Lagos"
"17,000,000",G9006,"3 bedroom Bungalow for sale Federal Site & Services Estate, Aboru Iyana Ipaja Ipaja Lagos","Block 59 Plot 1424, FHE Aboru Federal Site & Services Estate, Aboru Iyana Ipaja Ipaja Lagos"
"65,000,000",G9002,4 bedroom Flat / Apartment for sale Babs Animashaun Surulere Lagos,"Day Spring Garden at Census Close off Babs Animashaun Street Surulere, Lagos. Babs Animashaun Surulere Lagos"
"5,000,000",G8479,600.0 square meter Land for sale bogije Awoyaya Ajah Lagos,bogije bogije Awoyaya Ajah Lagos
"40,000,000",G8999,4 bedroom Duplex for sale sangotedo Sangotedo Ajah Lagos,Peninsula Garden estate sangotedo Sangotedo Ajah Lagos
"30,000,000",G8997,10 bedroom Duplex for sale LBS Ibeju-Lekki Lagos,Onosa road Lbs Ibeju Lekki Lagos
"3,500,000",G8994,2 bedroom Bungalow for sale Ita Oluwo Ikorodu Ikorodu Lagos,Agbede Ita Oluwo Ikorodu Ikorodu Lagos
"120,000,000",G8990,4 bedroom Duplex for sale Maryland Ikeja GRA Ikeja Lagos,Esugbayi street Maryland Ikeja Gra Ikeja Lagos
"65,000,000","710,D3890",710.0 square meter Land for sale Surulere Surulere Lagos,Lawanson road Surulere Surulere Lagos
"130,000,000",G5318,5 bedroom Duplex for sale Shomolu Shomolu Lagos,Ihuntayi street off palace road oniru Shomolu Shomolu Lagos
"200,000,000",G8970,1000.0 square meter Commercial Property for sale Iju Agege Lagos,Fagba Iju Agege Lagos
"170,000,000","11,D6048",10 bedroom Duplex for sale OGUDU-GRA Ogudu Ogudu Lagos,"Jemibewon Street Off Alhaji Adekunle bisi street, ogudu gra OGUDU-GRA Ogudu Ogudu Lagos"
"61,000,000",G8955,4 bedroom Duplex for sale Osapa london Lekki Lagos,Osapa Osapa London Lekki Lagos
"410,000,000",G8965,7 bedroom Duplex for sale Lekki Phase 1 Lekki Lagos,Christ avenue street lekki phase one Lekki Phase 1 Lekki Lagos
"330,000,000",G8964,3 bedroom House for sale Ikoyi Old Ikoyi Ikoyi Lagos,IKOYI Ikoyi Old Ikoyi Ikoyi Lagos
"34,000,000",G8961,4 bedroom Duplex for sale Elegushi Ikate Lekki Lagos,Meadow Hall Road Elegushi Ikate Lekki Lagos
"600,000",G8959,600.0 square meter Land for sale Okun Folu LaCampaigne Tropicana Ibeju-Lekki Lagos,Akodo Ise Okun Folu Lacampaigne Tropicana Ibeju Lekki Lagos
"400,000",F6893,668.0 square meter Land for sale Agric Ikorodu Lagos,Agbowa Agric Ikorodu Lagos
"98,000,000",G5946,5 bedroom Duplex for sale Ikota Villa Estate VGC Ajah Lagos,Ikota Villa Estate Road Ikota Villa Estate Vgc Ajah Lagos
"150,000,000",G8945,4 bedroom Duplex for sale Ikeja GRA Ikeja Lagos,Oduduwa Street Ikeja Gra Ikeja Lagos
"190,000,000",G8943,5 bedroom Duplex for sale Lekki Phase 1 Lekki Lagos,Off From Way Lekki Phase 1 Lekki Lagos
"2,500,000,000",G3940,14650.0 square meter Commercial Property for sale Acme road Ogba Lagos,Acme Road Ogba Ikeja Lagos State Acme Road Ogba Lagos
"9,500,000",G8935,500.0 square meter Land for sale Bogije LBS Ibeju-Lekki Lagos,Urban Bogije Lbs Ibeju Lekki Lagos
"50,000,000",G8915,5 bedroom Duplex for sale Oke-Agbe Estate Berger Ojodu Lagos,Ojodu-Abiodun Oke-Agbe Estate Berger Ojodu Lagos
"49,000,000",F7733,6 bedroom Duplex for sale off chevron drive chevron Lekki Lagos,Along alternative route off chevron drive Chevron Lekki Lagos
"300,000,000","1000,m2,G8899",4 bedroom House for sale Harmony eclave Adeniyi Jones Ikeja Lagos,Estate Harmony eclave Adeniyi Jones Ikeja Lagos
"250,000,000",G8874,5 bedroom Duplex for sale Lekki Lekki Phase 1 Lekki Lagos,Lekki Lekki Lekki Phase 1 Lekki Lagos
"150,000,000",A5256,"5 bedroom Duplex for sale Gra, Ikeja GRA Ikeja Lagos"," Ladoke Akintola Street, Gra, Ikeja Gra Ikeja Lagos"
"15,000,000",F2052,4 bedroom Bungalow for sale Eputu Eputu Ibeju-Lekki Lagos,Chief Moshood Adebayo Road Eputu Eputu Ibeju Lekki Lagos
"500,000,000",G5398,5 bedroom House for sale 1004 1004 Victoria Island Lagos,Balarabe Musa cresent 1004 1004 Victoria Island Lagos
"500,000,000",G5395,Commercial Property for sale Industrial Estate . Ilupeju industrial estate Ilupeju Lagos,Industrial Avenue Industrial Estate . Ilupeju Industrial Estate Ilupeju Lagos
"11,000,000",G8849,House for sale igboelerin Okokomaiko Ojo Lagos,Adetokunbo street igboelerin Okokomaiko Ojo Lagos
"60,000,000",G8848,2 bedroom Flat / Apartment for sale Lekki Phase 1 Lekki Lagos,Off Admiralty Way Lekki Phase 1 Lekki Lagos
"45,000,000",G8833,3 bedroom Flat / Apartment for sale Osolo way Isolo Lagos,Adekunle Street Osolo Way Isolo Lagos
"800,000,000",D9850,6000.0 square meter Land for sale Oshodi Expressway Oshodi Lagos,oshodi-apapa expressway Oshodi Expressway Oshodi Lagos
"65,000,000",D8149,4 bedroom Duplex for sale Lekki Phase 1 Lekki Lagos,"Prince Kalu Street, Lekki Phase 1 Lekki Lagos"
"16,500,000",F7024,820.0 square meter Land for sale VgC Lekki Ilaje Lekki Lagos,Mobil Estate Road VgC Lekki Ilaje Lekki Lagos
"4,500,000",F6358,300.0 square meter Land for sale SHOPRITE Monastery Road Sangotedo Ajah Lagos,Ajah Lekki Lagos SHOPRITE Monastery Road Sangotedo Ajah Lagos
"130,000,000","400,G8832",4 bedroom Duplex for sale Ogudu GRA Ogudu Lagos,Ogudu G.R.A Ogudu Gra Ogudu Lagos
"250,000,000",D0277,10 bedroom Office Space for sale Awolowo Road Obafemi Awolowo Way Ikeja Lagos,Computer Village Awolowo Road Obafemi Awolowo Way Ikeja Lagos
"65,000,000",G8829,3 bedroom Duplex for sale Lekki Phase 1 Lekki Phase 1 Lekki Lagos,Off Ayinde Akinmade street Lekki Phase 1 Lekki Phase 1 Lekki Lagos
"270,000 / sqm",G8828,Land for sale Lekki Phase 1 Lekki Lagos,Lekki phase 1 Lekki Phase 1 Lekki Lagos
"90,000,000",G8827,4 bedroom Duplex for sale Ogudu GRA Ogudu Lagos,Ogudu G.R.A Ogudu Gra Ogudu Lagos
"180,000,000","30,G8825",10 bedroom Commercial Property for sale Amuwo Odofin Amuwo Odofin Lagos,Abiodun Lawson Crescent Amuwo Odofin Amuwo Odofin Lagos
"4,200,000",G8821,400.0 square meter Land for sale Free Trade Zone Ibeju-Lekki Lagos,", Lekki Epe Expressway, Eleju Ibeju, Lekki Local Government Area of Lagos State Free Trade Zone Ibeju Lekki Lagos"
"210,000",G8814,"10000.0 square meter Land for sale Illasan, Lekki - Ajah Expressway Lekki Phase 1 Lekki Lagos","ILLASAN, Lekki-Ajah Expressway Illasan, Lekki - Ajah Expressway Lekki Phase 1 Lekki Lagos"
"2,000,000",E5217,Land for sale Baba Adissa Alatise Ibeju-Lekki Lagos,Gbarada Town Baba Adissa Alatise Ibeju Lekki Lagos
